transaction_id,user_id,amount,timestamp,merchant_category,location,device_type,hour_of_day,is_weekend,distance_from_home,is_fraud
TXN1024973,2061,17.12,2025-06-20 06:06:00,gas_station,domestic,mobile,2,1,62.24,0
TXN1021266,643,51.44,2025-06-20 06:18:00,entertainment,domestic,mobile,20,1,13.22,0
TXN1044296,2736,3.03,2025-06-20 06:23:00,gas_station,domestic,mobile,10,0,17.54,0
TXN1016707,413,51.94,2025-06-20 06:29:00,entertainment,domestic,mobile,9,1,56.84,0
TXN1031877,731,292.15,2025-06-20 06:40:00,restaurant,domestic,mobile,1,0,20.79,0
TXN1023809,2507,8.05,2025-06-20 06:47:00,online_retail,domestic,web,0,1,8.8,0
TXN1030815,348,280.09,2025-06-20 06:54:00,online_retail,domestic,mobile,2,1,2.69,0
TXN1044544,531,21.85,2025-06-20 06:56:00,entertainment,domestic,mobile,0,0,17.36,0
TXN1015046,1625,31.69,2025-06-20 07:01:00,gas_station,domestic,mobile,2,1,32.0,0
TXN1047344,2743,43.19,2025-06-20 07:10:00,gas_station,domestic,pos,23,1,58.05,0
TXN1008670,1110,75.14,2025-06-20 07:12:00,electronics,domestic,mobile,7,0,42.07,0
TXN1046721,2369,8.95,2025-06-20 07:14:00,travel,domestic,mobile,8,1,29.27,0
TXN1004912,82,12.81,2025-06-20 07:32:00,electronics,domestic,mobile,18,1,58.36,0
TXN1014653,2392,8.24,2025-06-20 07:35:00,electronics,international,web,20,1,32.04,0
TXN1034151,824,287.66,2025-06-20 07:41:00,travel,domestic,mobile,9,1,11.07,0
TXN1003868,1987,295.55,2025-06-20 07:58:00,gas_station,domestic,mobile,4,0,24.28,1
TXN1002395,1264,48.43,2025-06-20 08:06:00,electronics,domestic,web,3,1,0.66,0
TXN1033960,284,8.97,2025-06-20 08:16:00,entertainment,domestic,mobile,20,0,11.02,0
TXN1019513,2354,11.33,2025-06-20 08:17:00,utilities,domestic,mobile,11,1,39.81,0
TXN1039021,1215,34.61,2025-06-20 08:18:00,travel,international,mobile,13,1,40.16,0
TXN1047830,254,11.74,2025-06-20 08:24:00,online_retail,domestic,web,21,0,9.69,0
TXN1044772,640,3.33,2025-06-20 08:33:00,electronics,domestic,pos,15,1,27.25,0
TXN1015053,1148,19.14,2025-06-20 08:34:00,entertainment,domestic,pos,16,1,58.56,0
TXN1033909,1193,58.11,2025-06-20 08:35:00,travel,domestic,web,4,1,16.22,0
TXN1015919,985,34.52,2025-06-20 08:37:00,gas_station,domestic,pos,12,0,6.82,0
TXN1030705,1371,18.89,2025-06-20 08:48:00,restaurant,domestic,mobile,4,0,14.03,0
TXN1034547,1426,74.25,2025-06-20 08:49:00,grocery,domestic,mobile,9,0,72.64,0
TXN1038876,385,39.29,2025-06-20 08:49:00,restaurant,domestic,mobile,4,1,17.57,0
TXN1027221,684,19.59,2025-06-20 08:49:00,travel,domestic,web,23,0,0.09,0
TXN1042860,2551,130.83,2025-06-20 08:53:00,electronics,domestic,mobile,20,1,1.41,0
TXN1004031,1686,103.86,2025-06-20 08:56:00,online_retail,domestic,mobile,13,1,1.08,0
TXN1031944,1494,22.78,2025-06-20 08:58:00,travel,domestic,pos,1,0,35.23,0
TXN1023605,1689,35.81,2025-06-20 09:02:00,entertainment,domestic,web,20,0,34.86,0
TXN1021108,2928,27.51,2025-06-20 09:02:00,online_retail,domestic,mobile,2,0,34.27,0
TXN1024237,2660,18.67,2025-06-20 09:02:00,entertainment,domestic,pos,0,1,29.35,1
TXN1033595,2275,14.77,2025-06-20 09:06:00,travel,domestic,mobile,8,0,35.48,0
TXN1035962,2454,112.19,2025-06-20 09:08:00,grocery,domestic,mobile,22,0,32.82,0
TXN1019643,267,14.61,2025-06-20 09:16:00,electronics,domestic,pos,6,1,88.3,0
TXN1033981,352,14.36,2025-06-20 09:17:00,travel,domestic,mobile,9,0,52.05,0
TXN1021374,2077,17.23,2025-06-20 09:18:00,travel,domestic,web,13,0,17.23,0
TXN1031921,444,97.76,2025-06-20 09:20:00,restaurant,domestic,pos,3,1,17.23,0
TXN1016554,1934,17.56,2025-06-20 09:22:00,gas_station,domestic,web,23,0,30.73,0
TXN1040727,1073,31.82,2025-06-20 09:23:00,grocery,domestic,mobile,13,1,17.32,0
TXN1031923,997,64.6,2025-06-20 09:25:00,utilities,domestic,mobile,2,0,65.97,1
TXN1005317,1611,93.39,2025-06-20 09:26:00,gas_station,domestic,web,16,1,98.11,0
TXN1049213,2165,3.04,2025-06-20 09:30:00,gas_station,domestic,mobile,1,0,8.5,0
TXN1036696,1027,197.56,2025-06-20 09:31:00,electronics,international,mobile,10,1,85.31,1
TXN1012555,624,93.29,2025-06-20 09:32:00,grocery,domestic,mobile,4,1,21.4,0
TXN1011543,1830,7.56,2025-06-20 09:45:00,electronics,domestic,web,22,1,36.06,0
TXN1031585,557,35.84,2025-06-20 09:48:00,electronics,domestic,mobile,13,0,1.47,0
TXN1043452,1579,183.3,2025-06-20 09:53:00,online_retail,domestic,web,17,0,31.16,0
TXN1022044,701,13.39,2025-06-20 10:03:00,electronics,domestic,mobile,16,1,34.92,0
TXN1020551,767,230.0,2025-06-20 10:09:00,restaurant,domestic,pos,2,0,41.53,1
TXN1015607,2719,60.61,2025-06-20 10:15:00,entertainment,domestic,mobile,8,0,17.11,0
TXN1046650,2442,8.68,2025-06-20 10:19:00,travel,domestic,web,1,0,24.38,0
TXN1010314,480,36.82,2025-06-20 10:20:00,online_retail,domestic,pos,14,1,11.56,0
TXN1009079,2710,24.54,2025-06-20 10:34:00,grocery,domestic,web,9,0,44.19,0
TXN1037517,2831,34.51,2025-06-20 10:34:00,utilities,domestic,web,11,0,15.05,0
TXN1036325,2345,573.78,2025-06-20 10:35:00,utilities,domestic,mobile,17,0,32.49,1
TXN1014236,1473,24.27,2025-06-20 10:39:00,grocery,international,pos,13,0,15.48,0
TXN1021597,865,89.96,2025-06-20 10:41:00,utilities,domestic,mobile,0,1,37.75,0
TXN1004450,2685,33.98,2025-06-20 10:42:00,online_retail,domestic,web,14,1,44.08,0
TXN1038514,63,350.45,2025-06-20 10:51:00,restaurant,domestic,mobile,7,1,35.43,0
TXN1036244,2533,6.01,2025-06-20 10:52:00,entertainment,domestic,pos,2,1,36.3,0
TXN1018394,1450,147.35,2025-06-20 10:52:00,online_retail,international,mobile,14,0,12.32,0
TXN1038340,2773,52.28,2025-06-20 10:55:00,grocery,domestic,web,8,0,7.71,0
TXN1007483,1743,1.88,2025-06-20 10:55:00,gas_station,domestic,web,6,0,22.45,0
TXN1022038,2760,4.0,2025-06-20 10:56:00,online_retail,domestic,mobile,19,1,6.24,0
TXN1047918,1427,7.95,2025-06-20 11:03:00,online_retail,international,web,17,0,16.63,0
TXN1008145,1338,21.02,2025-06-20 11:05:00,restaurant,domestic,web,18,1,89.34,1
TXN1016446,450,4.05,2025-06-20 11:12:00,restaurant,domestic,mobile,2,1,8.03,0
TXN1046861,2545,46.05,2025-06-20 11:15:00,utilities,domestic,web,21,0,26.59,0
TXN1027978,1076,55.28,2025-06-20 11:20:00,online_retail,international,mobile,12,1,17.63,0
TXN1028353,2246,96.1,2025-06-20 11:23:00,utilities,domestic,mobile,20,0,10.32,0
TXN1028889,271,121.19,2025-06-20 11:23:00,utilities,domestic,web,23,0,20.8,0
TXN1009044,1211,13.61,2025-06-20 11:27:00,grocery,domestic,web,9,0,13.22,0
TXN1030519,2373,85.26,2025-06-20 11:27:00,grocery,international,pos,14,0,65.61,1
TXN1001564,2728,27.06,2025-06-20 11:31:00,electronics,domestic,web,22,1,68.07,0
TXN1031839,1144,4.03,2025-06-20 11:32:00,grocery,domestic,mobile,5,0,2.89,0
TXN1025629,2658,19.63,2025-06-20 11:40:00,gas_station,international,mobile,21,1,43.55,1
TXN1049036,2185,81.85,2025-06-20 11:41:00,travel,domestic,mobile,11,0,41.26,0
TXN1025388,278,54.87,2025-06-20 11:44:00,travel,domestic,web,13,1,46.53,0
TXN1017029,1520,35.71,2025-06-20 11:44:00,restaurant,domestic,mobile,13,0,15.79,0
TXN1015973,305,33.98,2025-06-20 11:56:00,entertainment,domestic,mobile,15,0,88.53,0
TXN1015348,517,2.59,2025-06-20 11:58:00,grocery,domestic,mobile,19,1,41.96,0
TXN1001918,2900,20.96,2025-06-20 12:07:00,electronics,international,mobile,16,1,49.03,1
TXN1029816,2147,38.6,2025-06-20 12:11:00,restaurant,domestic,mobile,19,0,30.77,0
TXN1017202,2058,60.55,2025-06-20 12:12:00,travel,domestic,web,15,1,29.27,0
TXN1006823,397,58.29,2025-06-20 12:12:00,travel,domestic,mobile,17,1,53.06,0
TXN1037859,1875,47.78,2025-06-20 12:13:00,travel,domestic,web,15,1,7.74,0
TXN1011784,1241,21.84,2025-06-20 12:16:00,online_retail,domestic,web,21,1,4.7,0
TXN1039289,2210,54.61,2025-06-20 12:20:00,grocery,domestic,mobile,22,1,94.77,1
TXN1046846,2758,89.19,2025-06-20 12:22:00,entertainment,domestic,web,19,1,48.95,0
TXN1036294,728,21.44,2025-06-20 12:24:00,utilities,domestic,pos,4,1,35.37,0
TXN1028684,282,78.19,2025-06-20 12:24:00,grocery,domestic,mobile,2,1,98.05,1
TXN1048462,2033,6.78,2025-06-20 12:32:00,grocery,domestic,web,18,1,49.59,0
TXN1041318,644,123.57,2025-06-20 12:37:00,grocery,domestic,mobile,0,0,23.06,0
TXN1043372,1327,163.67,2025-06-20 12:38:00,electronics,domestic,web,23,1,6.75,0
TXN1044452,421,10.05,2025-06-20 12:48:00,restaurant,domestic,pos,22,0,57.22,0
TXN1040917,1486,202.45,2025-06-20 12:55:00,gas_station,domestic,pos,4,1,24.43,0
TXN1017374,874,18.54,2025-06-20 13:02:00,utilities,domestic,mobile,0,0,73.45,0
TXN1015319,2254,30.67,2025-06-20 13:08:00,gas_station,domestic,pos,1,1,6.47,0
TXN1048314,190,15.81,2025-06-20 13:18:00,entertainment,domestic,web,6,1,58.4,0
TXN1039977,2843,10.34,2025-06-20 13:29:00,gas_station,domestic,web,2,1,26.72,0
TXN1033598,391,142.91,2025-06-20 13:37:00,utilities,domestic,pos,15,0,70.62,0
TXN1002109,1738,123.59,2025-06-20 13:44:00,online_retail,international,mobile,0,1,35.42,0
TXN1041029,1337,17.59,2025-06-20 13:49:00,travel,domestic,web,0,0,9.91,0
TXN1021392,1258,1259.03,2025-06-20 13:52:00,grocery,domestic,mobile,4,1,10.64,1
TXN1008690,2945,36.06,2025-06-20 13:57:00,restaurant,domestic,web,15,0,15.57,0
TXN1042342,1912,142.23,2025-06-20 14:00:00,entertainment,domestic,pos,22,0,9.53,0
TXN1043766,745,9.73,2025-06-20 14:02:00,grocery,domestic,web,22,0,55.61,0
TXN1040040,426,50.83,2025-06-20 14:06:00,gas_station,domestic,web,23,1,6.27,0
TXN1000861,1909,7.94,2025-06-20 14:14:00,travel,domestic,mobile,12,1,9.61,0
TXN1033311,2393,13.85,2025-06-20 14:17:00,online_retail,domestic,web,17,0,7.66,0
TXN1010564,849,42.76,2025-06-20 14:19:00,gas_station,domestic,web,5,1,57.07,0
TXN1029173,2050,113.66,2025-06-20 14:19:00,entertainment,domestic,pos,11,0,19.71,0
TXN1018607,267,6.87,2025-06-20 14:21:00,entertainment,international,web,3,0,11.67,1
TXN1003722,1867,11.05,2025-06-20 14:27:00,online_retail,domestic,pos,8,1,25.13,0
TXN1011515,1137,254.56,2025-06-20 14:27:00,travel,domestic,web,12,0,60.47,1
TXN1041198,311,12.3,2025-06-20 14:27:00,travel,domestic,mobile,16,1,48.65,0
TXN1034121,2894,32.53,2025-06-20 14:35:00,restaurant,domestic,mobile,3,1,26.47,0
TXN1043547,2122,34.93,2025-06-20 14:36:00,entertainment,domestic,web,18,0,20.64,0
TXN1024024,861,7.6,2025-06-20 14:39:00,online_retail,domestic,web,13,0,49.1,0
TXN1033737,1497,22.28,2025-06-20 14:53:00,grocery,domestic,mobile,14,0,68.22,0
TXN1026163,1903,253.19,2025-06-20 14:56:00,gas_station,domestic,pos,4,1,44.67,0
TXN1006654,564,10.74,2025-06-20 15:00:00,gas_station,domestic,pos,18,0,88.25,0
TXN1000339,1717,5.16,2025-06-20 15:01:00,restaurant,domestic,web,6,1,40.39,0
TXN1026901,1252,1.74,2025-06-20 15:02:00,gas_station,domestic,mobile,1,1,42.64,0
TXN1007579,965,41.17,2025-06-20 15:04:00,entertainment,domestic,mobile,12,1,22.89,0
TXN1042343,2220,44.78,2025-06-20 15:07:00,online_retail,domestic,web,18,0,1.19,0
TXN1035886,81,23.56,2025-06-20 15:12:00,restaurant,domestic,web,8,1,23.31,0
TXN1002824,2070,2.6,2025-06-20 15:18:00,utilities,domestic,mobile,15,0,89.32,0
TXN1034693,1370,72.97,2025-06-20 15:24:00,gas_station,domestic,mobile,11,1,9.41,0
TXN1045524,1253,44.33,2025-06-20 15:37:00,restaurant,domestic,web,15,1,46.85,0
TXN1022865,2795,18.55,2025-06-20 15:47:00,travel,domestic,mobile,0,0,2.47,0
TXN1006058,2266,14.97,2025-06-20 15:51:00,grocery,domestic,mobile,18,1,21.52,0
TXN1003082,1478,24.92,2025-06-20 15:53:00,restaurant,domestic,web,1,0,113.24,1
TXN1049912,1405,5.19,2025-06-20 16:07:00,entertainment,domestic,pos,18,1,2.92,0
TXN1001001,2667,80.01,2025-06-20 16:11:00,travel,domestic,mobile,8,1,24.16,0
TXN1048153,5,76.79,2025-06-20 16:18:00,online_retail,domestic,web,18,1,41.43,0
TXN1028983,893,82.99,2025-06-20 16:23:00,utilities,domestic,mobile,0,0,57.64,1
TXN1042613,953,44.09,2025-06-20 16:26:00,travel,domestic,web,13,0,6.46,0
TXN1019333,1223,12.88,2025-06-20 16:37:00,electronics,domestic,mobile,21,1,51.7,0
TXN1020569,2997,42.57,2025-06-20 16:50:00,electronics,domestic,mobile,23,1,34.67,0
TXN1011280,1467,137.81,2025-06-20 16:51:00,electronics,domestic,web,15,0,33.11,0
TXN1011099,266,36.05,2025-06-20 16:54:00,utilities,domestic,mobile,23,0,67.22,0
TXN1001402,2259,15.76,2025-06-20 16:55:00,utilities,domestic,mobile,15,0,6.14,0
TXN1002080,2290,53.95,2025-06-20 16:55:00,travel,domestic,pos,21,0,12.15,0
TXN1017933,2753,14.7,2025-06-20 16:59:00,online_retail,domestic,mobile,19,0,0.19,0
TXN1009383,1569,28.34,2025-06-20 17:00:00,gas_station,domestic,pos,9,0,7.49,0
TXN1014475,2117,25.07,2025-06-20 17:01:00,entertainment,domestic,mobile,18,1,20.35,0
TXN1045975,2979,51.72,2025-06-20 17:18:00,restaurant,domestic,mobile,20,1,19.7,0
TXN1027142,1293,24.12,2025-06-20 17:45:00,online_retail,domestic,pos,11,0,44.02,0
TXN1033126,615,18.72,2025-06-20 17:49:00,gas_station,domestic,mobile,16,0,23.8,0
TXN1027692,2519,34.5,2025-06-20 17:58:00,electronics,domestic,mobile,13,1,55.91,0
TXN1032899,1333,11.7,2025-06-20 18:01:00,entertainment,domestic,web,8,1,42.6,0
TXN1032698,1545,25.05,2025-06-20 18:07:00,restaurant,domestic,mobile,17,1,68.45,0
TXN1020892,1756,113.57,2025-06-20 18:08:00,entertainment,domestic,pos,9,0,8.02,0
TXN1031165,1768,18.43,2025-06-20 18:12:00,utilities,domestic,mobile,22,1,60.02,0
TXN1033288,1817,114.64,2025-06-20 18:13:00,gas_station,domestic,web,21,1,22.19,0
TXN1002093,1816,11.04,2025-06-20 18:14:00,entertainment,domestic,mobile,11,1,26.55,0
TXN1034940,66,21.82,2025-06-20 18:37:00,grocery,domestic,web,12,1,9.38,0
TXN1020166,480,57.81,2025-06-20 18:42:00,grocery,domestic,web,20,1,4.96,0
TXN1021375,2119,105.92,2025-06-20 18:42:00,utilities,domestic,web,21,0,75.27,0
TXN1020023,1707,28.44,2025-06-20 18:43:00,online_retail,domestic,web,3,1,1.45,0
TXN1031079,1160,24.01,2025-06-20 18:44:00,utilities,domestic,pos,2,0,51.58,0
TXN1045163,1424,117.55,2025-06-20 18:45:00,restaurant,domestic,mobile,10,0,0.32,0
TXN1039001,1850,38.93,2025-06-20 18:48:00,restaurant,domestic,mobile,8,0,7.4,0
TXN1013339,2348,58.7,2025-06-20 18:51:00,online_retail,domestic,mobile,17,0,24.86,0
TXN1027548,584,258.03,2025-06-20 18:53:00,gas_station,international,mobile,1,0,28.15,1
TXN1003871,927,20.24,2025-06-20 18:56:00,gas_station,domestic,mobile,8,1,60.91,0
TXN1021109,84,44.5,2025-06-20 18:59:00,online_retail,domestic,mobile,8,0,15.93,0
TXN1026536,324,23.28,2025-06-20 19:08:00,entertainment,international,web,11,1,6.41,0
TXN1010115,1413,139.79,2025-06-20 19:10:00,entertainment,domestic,mobile,5,1,32.15,0
TXN1037588,2357,2.98,2025-06-20 19:10:00,online_retail,domestic,mobile,2,0,27.04,0
TXN1000019,1999,44.23,2025-06-20 19:11:00,restaurant,domestic,mobile,1,1,70.9,0
TXN1001475,254,764.42,2025-06-20 19:12:00,grocery,domestic,web,6,0,40.88,1
TXN1021219,524,349.56,2025-06-20 19:19:00,entertainment,domestic,mobile,19,0,4.17,0
TXN1040807,1392,2.63,2025-06-20 19:22:00,gas_station,domestic,web,11,0,18.77,0
TXN1018536,380,50.56,2025-06-20 19:25:00,online_retail,international,web,20,1,59.59,1
TXN1042088,2094,133.3,2025-06-20 19:33:00,travel,domestic,mobile,9,0,2.54,0
TXN1049339,2214,5.37,2025-06-20 19:49:00,restaurant,domestic,web,4,1,23.43,0
TXN1021441,2363,77.11,2025-06-20 19:57:00,electronics,domestic,pos,8,1,85.99,0
TXN1029303,2457,16.54,2025-06-20 20:03:00,gas_station,international,mobile,19,0,12.66,0
TXN1013522,857,15.17,2025-06-20 20:05:00,utilities,domestic,web,19,1,69.1,0
TXN1040004,2696,54.94,2025-06-20 20:06:00,online_retail,domestic,mobile,4,0,1.25,0
TXN1014186,1065,10.29,2025-06-20 20:16:00,electronics,domestic,mobile,13,1,33.17,0
TXN1027389,2292,16.7,2025-06-20 20:21:00,grocery,domestic,pos,13,1,2.9,0
TXN1011252,1748,53.16,2025-06-20 20:28:00,entertainment,domestic,mobile,17,0,53.12,0
TXN1044785,2520,49.77,2025-06-20 20:36:00,travel,international,mobile,8,1,28.62,0
TXN1011333,2424,45.18,2025-06-20 20:38:00,grocery,domestic,mobile,11,0,8.72,0
TXN1006524,1113,23.15,2025-06-20 20:47:00,grocery,domestic,web,15,0,23.12,0
TXN1004437,2962,51.27,2025-06-20 20:49:00,gas_station,domestic,web,3,1,28.9,0
TXN1023241,2391,43.59,2025-06-20 21:18:00,grocery,domestic,mobile,19,1,19.57,0
TXN1026827,484,47.11,2025-06-20 21:19:00,entertainment,international,web,3,1,18.28,1
TXN1047296,1756,12.44,2025-06-20 21:25:00,travel,domestic,pos,16,0,46.6,0
TXN1040876,972,13.0,2025-06-20 21:27:00,online_retail,domestic,pos,9,0,27.18,0
TXN1035608,2844,167.74,2025-06-20 21:32:00,grocery,domestic,mobile,15,0,9.31,0
TXN1020652,2891,133.67,2025-06-20 21:35:00,online_retail,domestic,web,5,1,5.02,0
TXN1016543,622,18.72,2025-06-20 21:40:00,online_retail,domestic,pos,4,0,8.65,0
TXN1008042,264,43.12,2025-06-20 21:44:00,electronics,domestic,mobile,5,0,45.09,0
TXN1045338,1587,216.61,2025-06-20 21:50:00,grocery,domestic,mobile,2,0,43.46,1
TXN1039451,705,5.18,2025-06-20 21:54:00,grocery,domestic,mobile,21,1,39.41,0
TXN1049191,1122,19.62,2025-06-20 22:03:00,travel,domestic,mobile,8,0,46.37,0
TXN1010397,1479,62.75,2025-06-20 22:05:00,gas_station,domestic,mobile,14,0,5.82,0
TXN1010977,361,194.04,2025-06-20 22:07:00,travel,domestic,mobile,0,1,9.73,0
TXN1017865,2825,11.02,2025-06-20 22:13:00,utilities,domestic,mobile,9,0,16.62,0
TXN1009933,2581,34.26,2025-06-20 22:20:00,gas_station,domestic,mobile,21,0,23.49,0
TXN1018222,1504,23.22,2025-06-20 22:22:00,online_retail,domestic,mobile,8,1,53.4,0
TXN1045905,2383,11.89,2025-06-20 22:24:00,travel,domestic,web,2,0,28.3,0
TXN1002345,1428,45.29,2025-06-20 22:26:00,online_retail,domestic,web,15,1,35.74,0
TXN1030490,387,54.58,2025-06-20 22:28:00,utilities,domestic,mobile,1,0,47.18,0
TXN1049936,2796,176.42,2025-06-20 22:34:00,gas_station,domestic,pos,10,1,17.97,0
TXN1040360,245,95.23,2025-06-20 22:36:00,restaurant,domestic,mobile,13,1,85.42,0
TXN1034929,1137,23.5,2025-06-20 22:42:00,restaurant,domestic,web,1,1,8.86,0
TXN1036762,2581,21.59,2025-06-20 22:45:00,entertainment,domestic,mobile,15,1,20.11,0
TXN1011983,2290,409.79,2025-06-20 22:46:00,electronics,domestic,mobile,12,0,72.18,0
TXN1001217,539,322.4,2025-06-20 22:51:00,utilities,domestic,mobile,19,0,58.02,0
TXN1014394,884,35.42,2025-06-20 22:58:00,grocery,domestic,web,15,0,36.35,0
TXN1013443,2258,55.78,2025-06-20 23:08:00,electronics,domestic,pos,21,1,59.54,0
TXN1017507,1940,4.41,2025-06-20 23:17:00,utilities,domestic,mobile,5,1,106.13,0
TXN1008747,2976,18.18,2025-06-20 23:33:00,utilities,domestic,web,20,1,63.14,0
TXN1033699,2708,52.0,2025-06-20 23:37:00,travel,domestic,pos,5,0,22.55,0
TXN1045309,2714,17.48,2025-06-20 23:39:00,electronics,international,mobile,2,1,63.04,0
TXN1018343,1369,4.94,2025-06-20 23:39:00,utilities,domestic,pos,10,1,16.94,0
TXN1027279,2397,10.37,2025-06-20 23:41:00,electronics,international,mobile,7,0,73.71,0
TXN1010865,1165,20.6,2025-06-20 23:47:00,travel,domestic,mobile,13,0,45.9,0
TXN1002158,168,45.07,2025-06-20 23:48:00,gas_station,domestic,mobile,6,1,44.17,0
TXN1001547,815,95.47,2025-06-20 23:54:00,utilities,domestic,web,7,0,6.05,0
TXN1008737,2038,113.96,2025-06-20 23:55:00,gas_station,domestic,mobile,7,0,54.19,0
TXN1047507,1883,3.27,2025-06-20 23:57:00,entertainment,domestic,mobile,23,1,11.15,0
TXN1022916,1050,1.2,2025-06-21 00:08:00,entertainment,domestic,mobile,20,1,11.35,0
TXN1032006,1289,39.22,2025-06-21 00:09:00,online_retail,domestic,mobile,3,1,42.36,0
TXN1018410,1574,12.74,2025-06-21 00:10:00,utilities,domestic,mobile,1,1,93.25,0
TXN1042051,1053,67.56,2025-06-21 00:11:00,restaurant,domestic,mobile,0,0,16.07,0
TXN1005558,513,73.83,2025-06-21 00:16:00,online_retail,domestic,web,6,1,56.51,0
TXN1049804,2307,195.8,2025-06-21 00:16:00,travel,domestic,mobile,21,1,0.51,0
TXN1010083,764,8.56,2025-06-21 00:16:00,restaurant,domestic,mobile,17,0,28.91,0
TXN1000587,324,37.63,2025-06-21 00:19:00,electronics,domestic,web,4,0,0.51,0
TXN1042623,961,3.53,2025-06-21 00:21:00,online_retail,domestic,pos,13,0,6.18,0
TXN1025089,2689,18.69,2025-06-21 00:28:00,gas_station,domestic,web,10,1,81.08,0
TXN1012501,1455,19.09,2025-06-21 00:29:00,grocery,domestic,mobile,17,0,12.9,0
TXN1034271,772,87.79,2025-06-21 00:46:00,grocery,domestic,mobile,13,0,35.18,0
TXN1049565,2009,74.43,2025-06-21 00:57:00,restaurant,domestic,web,3,0,55.56,0
TXN1007634,664,10.54,2025-06-21 01:04:00,gas_station,domestic,mobile,5,1,41.71,0
TXN1047198,843,17.7,2025-06-21 01:07:00,electronics,domestic,mobile,14,1,8.45,0
TXN1036932,619,34.56,2025-06-21 01:11:00,utilities,domestic,mobile,22,0,47.04,0
TXN1018021,1485,8.44,2025-06-21 01:11:00,utilities,domestic,mobile,11,0,26.78,0
TXN1032096,1387,57.88,2025-06-21 01:14:00,gas_station,domestic,web,13,0,43.72,1
TXN1020508,755,15.28,2025-06-21 01:14:00,utilities,domestic,web,17,1,20.91,0
TXN1036137,1032,23.16,2025-06-21 01:20:00,travel,international,mobile,19,0,5.72,0
TXN1004171,191,277.75,2025-06-21 01:26:00,online_retail,domestic,mobile,18,1,63.64,0
TXN1027804,1521,11.55,2025-06-21 01:26:00,utilities,domestic,mobile,20,1,20.63,0
TXN1039549,865,124.35,2025-06-21 01:27:00,travel,domestic,pos,20,1,43.24,0
TXN1044175,2952,12.61,2025-06-21 01:29:00,grocery,international,mobile,11,0,12.39,0
TXN1047998,431,28.91,2025-06-21 01:31:00,grocery,domestic,web,10,0,16.83,0
TXN1033514,80,59.77,2025-06-21 01:34:00,electronics,domestic,mobile,23,1,70.1,0
TXN1020467,1115,69.05,2025-06-21 01:40:00,electronics,domestic,mobile,16,1,82.7,0
TXN1002748,840,17.26,2025-06-21 01:43:00,travel,domestic,web,18,1,16.97,0
TXN1044111,816,4.98,2025-06-21 01:44:00,online_retail,domestic,web,19,1,26.46,0
TXN1040179,22,106.73,2025-06-21 02:07:00,restaurant,domestic,mobile,17,1,9.14,0
TXN1011869,1353,6.75,2025-06-21 02:16:00,grocery,domestic,web,17,0,16.5,0
TXN1018439,100,28.82,2025-06-21 02:23:00,entertainment,domestic,pos,2,0,56.65,0
TXN1003340,1782,18.45,2025-06-21 02:26:00,utilities,domestic,web,17,1,41.8,0
TXN1032777,2469,11.64,2025-06-21 02:30:00,entertainment,domestic,mobile,3,1,14.85,0
TXN1049240,2620,128.84,2025-06-21 02:32:00,restaurant,domestic,mobile,19,0,28.77,0
TXN1042425,1522,14.73,2025-06-21 02:42:00,entertainment,domestic,web,8,1,19.58,0
TXN1000863,912,77.38,2025-06-21 02:51:00,electronics,international,web,4,1,23.69,1
TXN1028512,832,93.17,2025-06-21 02:51:00,utilities,domestic,web,6,1,58.16,0
TXN1030471,1716,10.57,2025-06-21 02:52:00,entertainment,domestic,web,0,1,7.5,1
TXN1034800,1952,35.32,2025-06-21 02:54:00,utilities,domestic,mobile,9,1,27.44,0
TXN1008941,1925,12.01,2025-06-21 03:08:00,electronics,domestic,mobile,15,1,42.12,0
TXN1037873,2773,41.65,2025-06-21 03:12:00,entertainment,domestic,web,23,0,16.95,0
TXN1007983,2039,35.01,2025-06-21 03:18:00,online_retail,domestic,web,21,0,36.88,0
TXN1020889,2487,10.26,2025-06-21 03:19:00,grocery,domestic,pos,3,0,0.02,0
TXN1005641,2370,7.16,2025-06-21 03:20:00,gas_station,domestic,web,15,0,46.48,0
TXN1004973,622,34.52,2025-06-21 03:25:00,entertainment,international,mobile,7,1,28.89,0
TXN1045481,53,40.97,2025-06-21 03:27:00,gas_station,domestic,web,13,0,56.09,0
TXN1046916,2904,43.77,2025-06-21 03:35:00,restaurant,domestic,mobile,11,1,27.97,0
TXN1009227,2021,272.32,2025-06-21 03:45:00,online_retail,domestic,pos,13,0,34.03,0
TXN1025178,605,11.39,2025-06-21 03:53:00,entertainment,domestic,web,3,0,53.73,1
TXN1021411,2430,84.49,2025-06-21 03:56:00,electronics,domestic,pos,21,0,48.84,0
TXN1008242,2457,15.95,2025-06-21 03:57:00,restaurant,domestic,web,20,1,8.99,0
TXN1014198,415,63.84,2025-06-21 04:03:00,grocery,domestic,pos,8,1,56.97,0
TXN1029302,1169,18.48,2025-06-21 04:06:00,electronics,international,pos,0,1,9.65,1
TXN1042006,308,20.13,2025-06-21 04:07:00,electronics,domestic,web,14,0,37.87,0
TXN1029691,1945,45.9,2025-06-21 04:08:00,gas_station,domestic,pos,13,1,71.17,0
TXN1024688,1059,23.74,2025-06-21 04:08:00,utilities,domestic,mobile,12,1,58.73,0
TXN1042206,1079,5.26,2025-06-21 04:14:00,travel,international,mobile,0,0,11.75,0
TXN1047253,319,32.3,2025-06-21 04:19:00,travel,domestic,pos,13,1,61.25,0
